frame_id,host_recv_iso,png_path,h,w,left_variance,right_variance,横firstcorner_pos,纵firstcorner_pos,count_down,result_cl.matched,result_cl.confidence,result_cr.matched,result_cr.confidence,first_corner,左直left_straight,右直right_straight,左 中 丢last_left_lost_midstart,右 中 丢last_right_lost_midstart,左 生长dir_l,右 生长dir_r
125,50:52.4,C:\Users\28693\Desktop\udp\frames_png\frame_000125.png,120,188,3.009853,340.814484,0,0,0,0,0.000000,0,0.000000,0,1,0,0,81,"[3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,4,4,3,4,3,4,3,3,4,3,4,3,4,3,5,4,4,4,4,5,4,5,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,3,5,4,3,3,4,4,4,4,3,4,4,3,4,3,5,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,5,4,4,4,3,4,4,4,4,4,3,4,4,4,3,5,4,5,4,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,6,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,7,6,5,5,4,3,3,5,5,5,5,5,5,4,5,5,6,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,4,3,5,4,4,4,4,4,5,4,4,5,4,3,3,3,3]"
126,50:52.5,C:\Users\28693\Desktop\udp\frames_png\frame_000126.png,120,188,2.559561,398.733826,0,0,0,0,0.000000,0,0.000000,0,1,0,0,78,"[3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,3,3,4,3,4,4,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,3,5,4,3,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,5,4,4,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,3,4,3,4,3,4,3,3,3,4,3,3,3,4,3,3,3,3,2,3,3,3,2,3,2,3,2,2,2,2,2,1,2,1,1,2,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,6,5,5,5,5,5,5,5,5,5,4,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,4,5,4,3,4,5,4,3,4,5,4,4,4,5,4,3,3,3,2,2,1,1,1,3]"
127,50:52.5,C:\Users\28693\Desktop\udp\frames_png\frame_000127.png,120,188,3.482258,390.465973,0,0,0,0,0.000000,0,0.000000,0,1,0,0,75,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,5,4,5,5,4,5,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,5,4,4,4,5,4,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,6,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,3,3,3,3,4,3,3,3,2,3,3,2,3,2,3,2,2,2,2,2,1,2,1,2,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,6,5,5,4,5,4,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,3,3,2,1,3]"
128,50:52.6,C:\Users\28693\Desktop\udp\frames_png\frame_000128.png,120,188,2.819776,350.088989,0,0,0,0,0.000000,0,0.000000,0,1,0,0,73,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,5,4,3,5,4,5,4,5,5,4,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,7]","[2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,2,2,1,2,2,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,4,3,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,1,3]"
129,50:52.6,C:\Users\28693\Desktop\udp\frames_png\frame_000129.png,120,188,2.313705,444.320953,0,0,0,0,0.000000,0,0.000000,0,1,0,0,70,"[3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,5,4,5,4,5,5,4,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,4,3,4,3,3,4,3,3,4,3,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,3,2,1,2,2,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,4,4,4,4,3,4,4,4,4,4,5,4,4,4,3,3,3,2,1,1,1,2,1,1,1,3]"
130,50:52.6,C:\Users\28693\Desktop\udp\frames_png\frame_000130.png,120,188,4.655493,445.492706,0,0,0,0,0.000000,0,0.000000,0,1,0,0,67,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,5,5,4,5,4,5,5,4,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,6,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,3,3,3,2,3,3,3,3,2,3,2,3,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,4,4,5,4,4,4,4,3,3,3,2,1,1,3]"
131,50:52.7,C:\Users\28693\Desktop\udp\frames_png\frame_000131.png,120,188,2.889621,466.303772,0,0,0,0,0.000000,0,0.000000,0,1,0,0,66,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,5,4,3,4,4,3,5,4,4,4,5,4,5,5,4,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,3,2,1,3,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,4,4,4,4,4,3,5,4,4,3,5,4,4,4,4,4,3,3,2,1,3]"
132,50:52.7,C:\Users\28693\Desktop\udp\frames_png\frame_000132.png,120,188,3.657824,490.922943,105,108,8,0,0.000000,1,0.600000,1,1,0,0,61,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,5,5,4,5,4,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,5,4,4,3,4,3,3,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3]"
133,50:52.7,C:\Users\28693\Desktop\udp\frames_png\frame_000133.png,120,188,4.335418,499.179993,104,106,8,0,0.000000,1,0.750000,1,1,0,0,55,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,5,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,5,4,5,5,4,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3]"
134,50:52.8,C:\Users\28693\Desktop\udp\frames_png\frame_000134.png,120,188,4.764532,483.463959,104,106,8,0,0.000000,1,0.750000,1,1,0,0,47,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,5,4,4,4,5,5,4,5,4,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,6,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,3,3,3,2,1,2,1,1,1,1,3]"
135,50:52.8,C:\Users\28693\Desktop\udp\frames_png\frame_000135.png,120,188,3.869236,196.186874,0,0,7,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,5,4,4,4,3,5,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,5,4,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,3,3,2,2,1,2,1,1,1,1,1,1,3]"
136,50:52.8,C:\Users\28693\Desktop\udp\frames_png\frame_000136.png,120,188,5.611080,186.572296,0,0,6,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,5,4,4,4,3,4,4,4,3,4,4,4,4,5,5,4,5,4,5,5,5,4,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,3,3,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3]"
137,50:52.9,C:\Users\28693\Desktop\udp\frames_png\frame_000137.png,120,188,4.427909,175.714249,0,0,5,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,5,4,5,4,5,5,4,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,5,4,4,3,4,4,4,4,4,4,4,3,5,4,3,5,4,4,4,4,3,3,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3]"
138,50:52.9,C:\Users\28693\Desktop\udp\frames_png\frame_000138.png,120,188,5.895898,182.938461,0,0,4,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,5,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,5,4,5,4,5,4,5,5,5,4,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3]"
139,50:52.9,C:\Users\28693\Desktop\udp\frames_png\frame_000139.png,120,188,7.054668,174.277542,0,0,3,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,5,4,3,4,5,4,3,5,4,4,5,5,4,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,6,5,5,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,5,4,3,4,4,3,3,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3]"
140,50:53.0,C:\Users\28693\Desktop\udp\frames_png\frame_000140.png,120,188,6.185473,181.266098,0,0,2,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,5,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,5,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,5,4,5,4,5,4,5,5,5,5,4,5,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,4,5,5,6,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5,5,6,5,5,5,5,6,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,3,5,4,4,4,4,4,3,3,3,3,2,1,2,1,1,1,2,1,1,1,1,1,1,3]"
141,50:53.0,C:\Users\28693\Desktop\udp\frames_png\frame_000141.png,120,188,9.530790,188.653107,0,0,1,0,0.000000,0,0.000000,0,1,0,0,0,"[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,5,4,5,4,5,5,4,5,5,4,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,6,5,5,5,4,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,5,5,5,5,5,4,5,5,6,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,6,5,5,6,5,5,5,5,5,5,5,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,5,4,4,4,3,3,3,3,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3]"
